,_id,tappa_intermedia,tappa_intermedia_lat,tappa_intermedia_lng
9041,2465,Dopo circa 5 km di spettacolare discesa si rientra a Fiordimonte (523 m slm),43.0373091028501,13.0885148048401
9042,2117,Al confine con il Comune di Ascoli Piceno (5 m slm),42.893654,13.896364
9043,2117,Confine con il Comune di Ascoli Piceno (46 m slm),42.859341,13.734305
9044,2805,Fano (0 m slm),43.8522932730362,13.0074691772461
9045,2805,Pesaro (0 m slm),43.8776029270441,12.9671287536621
9046,5351,Stazione ferroviaria (141 m slm),43.2573306866054,13.4170639514923
9047,5351,Campo sportivo (137 m slm),43.2575975016526,13.4212733851746
9048,5351,Campetto sportivo (138 m slm),43.2570381560416,13.4190149232745
9049,2336,Partenza seggiovia attrezzata per il trasporto bici (0 m slm),42.9196635384811,13.1651616096497
9050,2336,Arrivo dei 3 percorsi (0 m slm),42.9198206747956,13.1636810302734
9051,985,Ottimo percorso da fare andata e ritorno (189 m slm),43.6405786066501,12.7154302597046
9052,985,Andare verso Tarugo ma dopo il ponte girate a destra (206 m slm),43.6364478681438,12.7117824554443
9053,985,Al semaforo andate dritti se volete andare a Cantiano (266 m slm),43.5459741462618,12.6503491401672
9054,938,QUI E LA STAZZIONE DI GENGA E LA PARTENZA E UNA ZONA RICCA DI ALBERGHI E RISTORANTI (191 m slm),43.4032391018256,12.9772567749023
9055,938,SE VOLETE VEDERE LE GROTTE DI FRASSASSI QUI DOVETE DEVIARE PER FARE IL BIGLIETTO (249 m slm),43.4047668797811,12.9750466346741
9056,938,se sentite puzza di uova marce qui c'è fonte acqua solfurea sotto il piano stradale (205 m slm),43.4022725285268,12.9670429229736
9057,938,Qui c'è entrata grotte di frassassi (209 m slm),43.4012747592686,12.9657769203186
9058,938,qui prima del ponte girate a destra o se avete fretta seguite indicazioni Sassoferrato (231 m slm),43.4071208295784,12.9351997375488
9059,938,qui potete fermarvi in riva al fiume ci sono panche e tavolini (237 m slm),43.4080093828723,12.9356932640076
9060,938,qui girate a destra per Sassoferrato se invece cercate un posto per campeggiare andate a sinistra per lago fossi rimanendo sempre a sinista della srada campeggio libero (254 m slm),43.4263854831302,12.9366266727448
9061,938,locanda pizzeria (242 m slm),43.4270555832476,12.9349315166473
9062,938,qui se volete visitare Genga paese salite in salita per giro del paese (242 m slm),43.4276477585723,12.9329252243042
9063,938,qui chi ha fretta vadi per Sassoferrato gli altri imboccate la srada per ritornare verso frassasi e dopo il ponte girare per frazione meleto (239 m slm),43.4276945090091,12.9325604438782
9064,938,dopo il ponte girate a desra (251 m slm),43.4262296448304,12.9323244094849
9065,938,srada pochissimo trafficata che vale la deviazione se si cerca piste ciclabili (255 m slm),43.4268529956223,12.9309511184692
9066,938,ricordatevi che dobbiamo risalire il fiume Sentino fino alla Sorgente (256 m slm),43.4250764289429,12.9169178009033
9067,938,qui girate a destra chi se la sente di fare un po di salita e arrivare a Sassoferrato senza traffico passi per il paese di San Fortunato andando a sinistra e poi subito a destra prenda la salita e poi agli incroci con srade asfaltate sempre a destra (260 m slm),43.4277724263235,12.9050946235657
9068,938,qui all imbocco Sp22 andate a destra (262 m slm),43.4356883026969,12.9061675071716
9069,938,qui siete a Sassoferrato visitate scavi Romani (284 m slm),43.4302968930404,12.8574371337891
9070,938,qui ci sono i scavi romani (307 m slm),43.4203542482591,12.8523731231689
9071,938,atravesare passaggio a livello ferrovia (310 m slm),43.419777587099,12.8514289855957
9072,938,qui prendete per scheggia (311 m slm),43.419699659494,12.8511500358582
9073,2834,"Partenza da Viale Sirio, all'incrocio con il lungomare (2 m slm)",43.456286,13.651028
9074,2834,Arrivo nello stesso punto della partenza (0 m slm),43.456278,13.651019
9075,2050,Partenza (0 m slm),43.1477789638565,13.211145401001
9076,2050,Giunti a PieveBovilgiana si consiglia una visita all'interno dell'antico borgo prima di proseguire in direzione Fiastra (0 m slm),43.0616138912508,13.0840301513672
9077,2050,Giunti a Fiastra si consiglia una sosta al lago prima di proseogurie in direzione monastero (0 m slm),43.0373404700728,13.1638526916504
9078,2050,Giunti in località Morichella girare a sinistra in direzione Camporotondo - Caldarola (0 m slm),43.0801731251127,13.2737159729004
9079,2050,Al bivio proseguire a sinistra in direzione Caldarola (0 m slm),43.1172747324488,13.2668495178223
9080,2050,Giunti a Caldarola si consiglia una visita al borgo medioevale a al castello prima di proseguire verso il lago di Caccamo (0 m slm),43.1381971381093,13.2259941101074
9081,6171,Comunità di Capodarco: Asfalto poco trafficato. Insidiosa discesa iniziale poi salita breve ma molto ripida verso la fine. Segue un saliscendi in cresta panoramico e tranquillo (87 m slm),43.1905424985655,13.7657076720552
9082,6171,Contrada Santa petronilla: Asfalto trafficato ma largo. Leggera discesa seguita da leggera salita (87 m slm),43.1772267280662,13.7576250293531
9083,6171,Cimitero Fermo: Asfalto trafficato ma largo. tratto di falso piano in salita (111 m slm),43.1710298983738,13.7348262527265
9084,6171,Contrada Reputolo: asfalto poco trafficato. Ripida discesa seguita da leggera salita (111 m slm),43.1681503418539,13.723389313487
9085,6171,"Contrada Orgiano: asfalto poco trafficato. Ripida salita iniziale, poi falso piano, salita leggera e discesa (panoramico) (111 m slm)",43.1859083452528,13.7443657749941
9086,6171,"Contrada Castagna: asfalto poco trafficato. Da qui si comincia a risalire, prima su falso piano poi le pendenze diventano più impegnative (5 m slm)",43.2100171805176,13.7637205952456
9087,6171,"Contrada Monte Marino: asfalto poco trafficato poi brecciata. Ripida salita iniziale su asfalto, poi insidiosa discesa su brecciolino (panoramico) (87 m slm)",43.1928270565785,13.7637849682619
9088,6171,Asfalto trafficato: salita media poi falso piano (87 m slm),43.1974418056227,13.7728615635683
9089,6171,Comunità di Capodarco (87 m slm),43.1905117289908,13.7655444973757
9090,937,Venendo dall piazzale del teatro Romano arrivati al semaforo si va dritti (494 m slm),43.3514121552774,12.5751614570618
9091,937,qui si prende a destra poi si va sempre dritti in falsopiano in discesa (500 m slm),43.3472771934497,12.5868237018585
9092,937,qui si viaggia bene se uscite da Gubbio falso piano in discesa (452 m slm),43.3293141470085,12.6085066795349
9093,937,Qui inizia strada trafficata (365 m slm),43.2658313249024,12.6968050003052
9094,937,qui il percorso e stato modificato per costrizione supersrada (388 m slm),43.2805952369829,12.7229833602905
9095,937,la svolta per andare a Gualdo Tadino e da queste parti dopo cavalcavia e afrontando una discesa qui a meta si deve girare a destra SS241 (385 m slm),43.2804546451897,12.7238202095032
9096,937,prendere questa stradina stretta e poco trafficata Asfaltata (429 m slm),43.250141720742,12.7603626251221
9097,937,Qui si può scegliere di visitare Gualdo Tadino Centro e al imbocco srada principalesi va a desra verso via Vittorio Veneto poi cento città oppure a sinistra VERSO Assisi (465 m slm),43.2323531977273,12.7635812759399
9098,937,abbandonare srada principale e seguire indicazione ASSISI (453 m slm),43.2322281282151,12.7465867996216
9099,937,qui inizia la salita fatela con calma che poi ad ASSISI SI ARRIVA IN DISCESA (461 m slm),43.228382115423,12.7451705932617
9100,937,con questa strada pare di abbandonare il traffico ed entrare in un altra dimensione (559 m slm),43.2244733171961,12.7388620376587
9101,937,qui si respira l' aria della montagna umbra (793 m slm),43.1629940709684,12.6953458786011
9102,937,da queste parti e facile che vi scordiate che state per srada perche e difficile trovare traffico (484 m slm),43.1057768918367,12.6688241958618
9103,937,finita discesa ora vedete ASSISI (458 m slm),43.0736529536173,12.6282262802124
9104,2451,Partenza (283 m slm),43.1461194741159,13.2084846496582
9105,2451,Imboccate il sentiero che sale sulla destra (607 m slm),43.1466282847216,13.1492614746094
9106,2451,Imboccate la carrareggia imbrecciata che scende lungo il vallone a sinistra (580 m slm),43.1727597973894,13.1197357177734
9107,2451,Siete ritornati sulla statale 77: proseguite fino al punto di partenza (324 m slm),43.1375316777779,13.1620824337006
9108,2891,Villa Lempa (0 m slm),42.7962508936736,13.6393547058105
9109,2891,Santa Maria a Corte (nel borgo c'è una fontanella) (0 m slm),42.8181012178532,13.6056876182556
9110,2891,Innesto con la strada principale che da Ascoli sale a San Giacomo (0 m slm),42.8233737349631,13.5930490493774
9111,2891,Colle San Marco (0 m slm),42.8299362101734,13.5807538032532
9112,1063,Partenza. (446 m slm),43.4334757013525,12.7392053604126
9113,1063,"Qui inizia un percorso verso sud, attraverso gli appennini su strade a basso traffico. (378 m slm)",43.4166448183495,12.7838373184204
9114,1063,Ammirate il paesaggio: è l'eremo degli appennini (398 m slm),43.4021166281633,12.7744817733765
9115,1063,Abbandono strada secondaria (407 m slm),43.3540802263926,12.8271389007568
9116,1063,Superare svincolo e riprendere strada secondaria. (520 m slm),43.3052562575191,12.8248643875122
9117,1063,Seguire per Cancelli. (477 m slm),43.3011962325797,12.8285121917725
9118,1063,Andare per Serradica (413 m slm),43.3018833327834,12.8402709960938
9119,1063,Prendere la salita (512 m slm),43.2641437926081,12.8497982025146
9120,1063,Valico (656 m slm),43.2498916544832,12.8569221496582
9121,1020,Inizio prima salita (440 m slm),43.4335691931871,12.7391839027405
9122,1020,Qui potete prendere acqua dalla sorgente vicino all monastero (523 m slm),43.4497722622699,12.7478313446045
9123,1020,Questo è il tratto piu duro della salita (574 m slm),43.450551146646,12.754590511322
9124,1020,Fine salita (631 m slm),43.4560030564272,12.7543973922729
9125,1020,Girare a sinistra (516 m slm),43.4687897504349,12.755663394928
9126,1020,Da qui inizia la seconda salita (560 m slm),43.4660644334374,12.7342700958252
9127,1020,Qui siete arrivati a Fonte Avellana ma la salita non e finitaSE potete visitate il Monastero vale la pena (697 m slm),43.4703859504711,12.7260303497314
9128,1020,Qui chi ha una MTB può fare la strada imbrecciata a desta e con 14 km di salita sta sulla vetta del catria (692 m slm),43.4680500336852,12.7262771129608
9129,1020,Punto panoramico (760 m slm),43.4732278608249,12.7266311645508
9130,1020,Seguite sempre la strada asfaltata (780 m slm),43.475625862039,12.7276396751404
9131,1020,Qui scegliete se andare a Caglio fare la salita del Catria dal versante piu duro (467 m slm),43.516315080852,12.7173185348511
9132,3635,Bed & Breakfast Bompadre (42 m slm),43.2929816606819,13.6701679229736
9133,3635,Abbazia di Santa Maria a pié di Chienti - Santissima Annunziata (35 m slm),43.2805796156886,13.6395263671875
9134,3635,Abbazia di San Claudio (85 m slm),43.2839537221296,13.5162734985352
9135,3635,Abbadia di Fiastra (187 m slm),43.2216901000978,13.4049510955811
9136,3635,Abbazia di Rambona (164 m slm),43.265487572118,13.3116102218628
9137,3635,Abbazia di San Firmano (42 m slm),43.3623957422349,13.5486960411072
9138,3635,Bed & Breakfast Bompadre (arrivo) (43 m slm),43.2934189662376,13.6701250076294
9139,5638,Ciclabile (67 m slm),43.504736854977,13.2637166976929
9140,5638,Ciclabile (94 m slm),43.4972658531013,13.1378245353699
9141,5638,Ciclabile (101 m slm),43.4971101973983,13.1261448562145
9142,5638,Comunale (104 m slm),43.4936545374605,13.1255011260509
9143,2099,PARTENZA (181 m slm),43.2209082746834,13.4030199050903
9144,2099,AL BIVIO PROSEGUIRE IN DIREZIONE URBISAGLIA (191 m slm),43.2110251371881,13.4007024765015
9145,2099,AL BIVIO PROSEGUIRE A SINISTRA (STRADA IMBRECCIATA) (198 m slm),43.2068180626271,13.3961319923401
9146,2099,AL BIVIO GIRARE A DESTRA IN DIREZIONE URBISAGLIA (207 m slm),43.1992477256009,13.390531539917
9147,2099,ARRIVO ALL'ANFITEATRO ROMANO DI URBISAGLIA; SI PROSEGUE ATTRAVERSANDO LA STATALE 78 (220 m slm),43.1996074942812,13.386036157608
9148,2099,SALIRE IN DIREZIONE URBISAGLIA SU COMODO SENTIERO (221 m slm),43.1995762101323,13.3855319023132
9149,2099,SIETE ARRIVATI ALL'INTERNO DELL'AREA ARCHEOLOGICA DI URBISAGLIA (255 m slm),43.1992477256009,13.3813905715942
9150,2099,SALIRE VERSO L'ABITATO DI URBISAGLIA (257 m slm),43.1978477359828,13.3805000782013
9151,2099,GIRARE A SINISTRA IN CONTRADA ENTOGGE (IL BIVIO SI RICONOSCE FACILMENTE DALLA PRESENZA DI UN RUDERE ARCHEOLOGICO (275 m slm),43.2009370557802,13.3808326721191
9152,2099,SI SCENDE SU COMODA STRADA IMBRECCIATA (274 m slm),43.2010074435226,13.3805000782013
9153,2099,PROSEGUIRE A DESTRA (192 m slm),43.2058014397418,13.3791589736938
9154,2099,PROSEUIRE A DESTRA; IN ALTERNATIVA E' POSSIBILE CONTINUARE A SALIRE E ALLUNGARE IL GIRO (234 m slm),43.2093517259293,13.3778929710388
9155,2099,PROSEGUIRE A SINISTRA; GIRANDO A DESTRA E' POSSIBILE ABBREVIARE IL GIRO (185 m slm),43.2165298670885,13.3902955055237
9156,2099,GIRARE A DESTRA; GIRANDO A SINISTRA E' POSSIBILE ALLUNGARE IL PERCORSO (216 m slm),43.2197746100244,13.3877420425415
9157,2099,GIRARE A DESTRA IN PROSSIMITA' DI UNA CASA COLONICA; PROSEGUENDO SI PUO' ALLUNGARE IL PERCORSO (186 m slm),43.2218464639776,13.3945655822754
9158,2099,ATTRAVERSAMENTO DEL FIUME (177 m slm),43.2226517316077,13.3966469764709
9159,2099,PROSEGUIRE A DESTRA; GIRANDO A SINISTRA E' POSSIBILE ALLUNGARE IL PERCORSO (176 m slm),43.2227846388347,13.3972907066345
9160,2099,ARRIVO AL PUNTO DI PARTENZA (178 m slm),43.2205173582166,13.4012389183044
9161,2074,Partenza in località San Giuseppe (395 m slm),43.2323219303734,13.2694673538208
9162,2074,Arrivo alla storica abbazia di Rambona: si consiglia una visita del complesso (166 m slm),43.2654406965879,13.3112668991089
9163,2074,All'incrocio si può girare a destra ed abbreviare il giro (171 m slm),43.2547677613376,13.3047866821289
9164,2074,Al bivio tenersi sulla destra in direzione san Giuseppe (232 m slm),43.2472346370779,13.317403793335
9165,2074,Arrivo a San Giusteppe e fine del percorso (393 m slm),43.2325095342567,13.2704973220825
9166,2220,Partenza (655 m slm),43.0386892454813,13.1656551361084
9167,2220,Bivio per piani di ragnolo: voltate a sinistra e iniziate a salire (752 m slm),43.0223764845357,13.1809544563293
9168,2220,Bivio per bolognola: voltate a destra (1457 m slm),43.0101076874921,13.2262516021729
9169,2220,Zona scistica di bolognola: possibilità di sostare (1334 m slm),42.9884038013606,13.2409715652466
9170,2220,Imboccate la strada sterrata che si inoltra verso la forcella del fargno (1345 m slm),42.9876974723779,13.2397699356079
9171,2220,Siete arrivati al rifugio del farnio: possibilità di sosta (1812 m slm),42.9543495120346,13.2059955596924
9172,2220,Inizio discesa (1800 m slm),42.9545536741309,13.2039570808411
9173,2220,Pian di Pao: al bivio proseguite verso destra (1570 m slm),42.9688433377194,13.1566858291626
9174,2220,Siete arrivati a punto di partenza e fine della fatica! (643 m slm),43.0382501125568,13.1650972366333
9175,2437,Antica Abbazia di Santa Croce (16 m slm),43.2770178558797,13.6963033676147
9176,2437,Lungo chienti (13 m slm),43.2839068608216,13.701388835907
9177,2101,Partenza dal parecheggio sul lago di Caccamo (284 m slm),43.1462447201963,13.2085919380188
9178,2101,Girare a sinistra: inizio della strada della vernaccia e inizio salita (281 m slm),43.1492035842029,13.2128834724426
9179,2101,Siete arrivati a Borgiano: un bel paesaggio da ammirare (423 m slm),43.1499237093261,13.1972622871399
9180,2101,Girare a sinistra in direzione di Serrapetrona: inizia la discesa (503 m slm),43.173401401032,13.1970906257629
9181,2101,Siete arrivati nella piazza di Serrapetrona: possibilità di sostare nelle tipiche osterie (478 m slm),43.1757252017072,13.1887006759644
9182,2101,Siete usciti da Serrapetrona. Inizia la salita per Castel San Venanzo (493 m slm),43.1758112667007,13.1860721111298
9183,2101,Siete arrivati al caratteristico borgo di Castel San Venanzo: si può proseguire in direzione Camerino o allacciarsi ai numerosi percorsi segnalati nella zona (507 m slm),43.1805211841025,13.1623077392578
9184,2120,Punto panoramico sul lago (737 m slm),43.0562833429084,13.1732940673828
9185,2120,Qui c'è deviazione la strada e stata asfaltata da pochi annic' è cartello che indica SS77e Collemese (794 m slm),43.063604888958,13.1662774085999
9186,2120,Prendete sempre strada in discesa (685 m slm),43.078574493417,13.1591963768005
9187,2120,Abbandonate stada principale e deviate per Fiastra (379 m slm),43.0916757741574,13.1182336807251
9188,2120,Qui scegliete se siete forti in salita andate per Fiegni sulla destra (392 m slm),43.0894192939689,13.120551109314
9189,2066,Partenza (219 m slm),43.2177183230946,13.2959675788879
9190,2066,Proseguire a sinistra verso il castello di Silverj (266 m slm),43.2244420457997,13.3053874969482
9191,2066,Proseguire verso destra in direzione Pollenza (357 m slm),43.23386964514,13.2765054702759
9192,2066,Al bivio proseguire verso Pollenza (291 m slm),43.2525172989934,13.3321237564087
9193,2066,In prossimità di una fontana girare a destra a proseguire verso Villa Lauri (333 m slm),43.2585964818511,13.3466935157776
9194,2066,Al bivio proseguire verso destra sulla statale 77 (trafficata) per circa 500 metri (173 m slm),43.2410136371321,13.3713269233704
9195,2066,Al bivio lasciare la statale 77 girando a sinistra (167 m slm),43.2384500252005,13.3655977249146
9196,2066,Proseguire verso destra lungo il fiume Chienti (156 m slm),43.2317903829012,13.3713054656982
9197,2066,Proseguire a destra in direzione Tolentino (199 m slm),43.2173742987381,13.3510494232178
9198,2066,Passato il distributore di metano proseguire verso destra: arrivo a Tolentino (191 m slm),43.2089920147102,13.3102798461914
9199,3956,Tratto molto frequentato da pedoni (attraversano per andare sulla spiaggia) (1 m slm),43.2078737684596,13.7866187095642
9200,3956,Da Lido di Fermo a Lido 3 Archi: tratto tutto al sole con vista mare (2 m slm),43.2151224550194,13.7834537029266
9201,3956,Rampa sul fiume Tenna: visibili Aironi (4 m slm),43.2328261145002,13.7746238708496
9202,1589,Dalla rotatoria prendere la strada che passa sotto la ferrovia (1 m slm),43.746359027968,13.1744527816772
9203,1589,Passare tra il condominio le PIRAMIDI e la ferrovia sulla strada (3 m slm),43.7471340825474,13.1753969192505
9204,1589,Se si e nel senso di marcia del senso unico va bene altrimenti per senso opposto e prevista piccolo corridoio ciclabile (3 m slm),43.7459559956207,13.1774997711182
9205,1589,Seguite le indicazioni prendendo di riferimento la costa del mare (3 m slm),43.7453359405568,13.1784009933472
9206,1589,Strada lungo mare senza corsie per bici ma meno trafficata della SS16 (0 m slm),43.7431346932092,13.1822204589844
9207,1589,Costeggiate il porto canale e trovando un varco tra la ferrovia e il bacino passate per poi prendere il ponte girevole pedonale sul canale del portopassare a piedi spingendo la bici (0 m slm),43.718613217755,13.2191276550293
9208,1589,Prendete il ponte pedonale girevole (0 m slm),43.7185589384173,13.2199966907501
9209,1589,Salire sul ponte (0 m slm),43.7195126967627,13.2201898097992
9210,1589,Passato il ponte pedonale girevole prendete la ciclabile del lungomare sud (0 m slm),43.7194429100815,13.2206511497498
9211,5055,Chiesa Consalvi (189 m slm),43.2868278133517,13.3919370174408
9212,5055,Tolentino (203 m slm),43.210962580584,13.2964932918549
9213,5055,Lago di Caccamo (302 m slm),43.1467457019522,13.2018649578094
9214,5055,Belforte del Chienti (259 m slm),43.1599732657334,13.2382571697235
9215,5055,Lago delle Grazie (234 m slm),43.1877809430992,13.2748639583588
9216,2185,Partenza (104 m slm),43.2833289017216,13.4847736358643
9217,2185,Arrivo (36 m slm),43.2806108582732,13.6394834518433
9218,5284,Punto di Partenza: Piazza Garibaldi (290 m slm),43.3010556883995,13.4463000297546
9219,5284,Sferisterio (281 m slm),43.2986351543184,13.4558057785034
9220,5284,Porta Convitto (288 m slm),43.2976591052497,13.4494006633759
9221,5284,Vista Giardini Diaz (295 m slm),43.300403712146,13.4476625919342
9222,3915,Macina Frazione Comune di Mogliano (211 m slm),43.2113222801815,13.5165899991989
9223,3915,Mogliano (282 m slm),43.185817451218,13.4736585617065
9224,3919,Frazione Macina di Mogliano (212 m slm),43.211275362963,13.5165846347809
9225,3919,Località Santa Croce di Mogliano (99 m slm),43.1776489209678,13.5148170590401
9226,3966,Macina di Mogliano (212 m slm),43.2112900245977,13.5165926814079
9227,3966,Incrocio Pacigliano (207 m slm),43.2224298931643,13.533620685339
9228,3966,Pacigliano (158 m slm),43.2221865540314,13.5228475928307
9229,3966,Incrocio Contrada Ponte Tavole (101 m slm),43.2215474177075,13.5056667029858
9230,543,Canale vallato (98 m slm),43.4967677534391,13.1325674057007
9231,543,Fiume Esino (82 m slm),43.4976705560515,13.1659984588623
9232,2510,Imbocco percorso. (0 m slm),43.1484286574735,13.8161444664001
9233,2510,"Fine percorso presso la foce del fiume non guadabile. Per proseguire a nord occorre tornare sulla statale adriatica, superare il ponte e quindi imboccare subito il lungomare di Porto San Giorgio. (1 m slm)",43.1614054277677,13.8103026151657
9234,257,Marina (0 m slm),43.6529070168312,13.3427238464355
9235,257,Gelso (0 m slm),43.6667540515383,13.3101940155029
9236,257,Rotonda di Senigallia (0 m slm),43.716341197719,13.2253074645996
9237,3514,Partenza da Mercatello (430 m slm),43.6462307359966,12.3345565795898
9238,3514,Si imbocca la superstrada che non è mai stata terminata. Il traffico è nullo. Si consiglia di avere delle luci perchè le gallerie sono davvero buie (546 m slm),43.6179492371813,12.2940766811371
9239,3514,Si abbandona la superstrada in quanto siamo arrivati al capolinea (474 m slm),43.6338621297966,12.3153841495514
9240,3514,Ritorno a Mercatello (429 m slm),43.6458891388822,12.3349320888519
9241,4007,Partenza da Mercatello sul Metauro (428 m slm),43.647285,12.336645
9242,3454,Partenza dal centro di Mercatello sul Metauro (428 m slm),43.6472166985906,12.3369061946869
9243,3454,Passaggio per Borgo Pace (482 m slm),43.6568192830303,12.2948169708252
9244,3466,Partenza dal centro di Mercatello sul Metauro (430 m slm),43.6470614299643,12.3370349407196
9245,3466,Arrivo a Bel Forte all'Isarco (344 m slm),43.7163024252985,12.3764526844025
9246,3466,Si passa per località Molino (334 m slm),43.7183108036761,12.3925566673279
9247,3466,"Arrivo a Pian di Meleto, un paesino che vale una visita ed una sosta per il bel paesaggio che offre. (322 m slm)",43.724622411765,12.4140787124634
9248,3466,Arrivo davanti alla chiesa di Sant'Angelo in Vado (366 m slm),43.6651863301327,12.4118256568909
9249,3451,Partenza dal centro di Mercatello sul Metauro (428 m slm),43.6471856448974,12.3369491100311
9250,3451,Arrivo al centro di Mercatello sul Metauro (427 m slm),43.6471313008958,12.3371529579163
9251,2420,Partenza (745 m slm),43.065376352243,13.2328605651855
9252,2420,Bivio per piani di ragnolo: inizio salita (798 m slm),43.0586037562027,13.234748840332
9253,2420,Piani di ragnolo: bivio per podalla (1301 m slm),43.0396616000587,13.2217884063721
9254,2420,Podalla: bella vista sul lago di fiastra (889 m slm),43.0588546064345,13.1914901733398
9255,2420,Bivio per fiastra: voltare a destra e proseguire fino a monastero (644 m slm),43.0548408795765,13.1836795806885
9256,5437,Federico2 (74 m slm),43.5391537749775,13.2616996765137
9257,5437,Federico 2 (79 m slm),43.5419457876307,13.2616996765137
9258,2454,Partenza (511 m slm),43.0959064504411,13.2277965545654
9259,2454,Siete arrivati a monastero: sosta e ripartenza percorrendo in discesa la strada asfaltata (719 m slm),43.0660034066254,13.232946395874
9260,2454,Bivio: prendete la strada imbrecciata che scende sulla sinistra (526 m slm),43.0744209906333,13.2531595230103
9261,2454,Vi siete ricollegati alla strada fatta all'andata: proseguite in salita fino al punti di partenza (463 m slm),43.0734570242661,13.2378280162811
9262,1598,Parcheggio della Spiaggia S. Michele (0 m slm),43.5308158535198,13.6193561553955
9263,1598,4° tornante (0 m slm),43.5293223727217,13.6192488670349
9264,1598,Sentiero per Sassi Neri (140 m slm.) (0 m slm),43.5293379300039,13.616201877594
9265,1598,Sbarra (0 m slm),43.5286534057888,13.614935874939
9266,1598,Sasso (0 m slm),43.5303335877216,13.6128973960876
9267,1598,Cimitero di Sirolo (0 m slm),43.5305824995828,13.6080479621887
9268,1598,Convento dei Camaldolesi (475 m slm.) (0 m slm),43.5477238320816,13.6143565177917
9269,1598,Vetta (550 m slm.) (0 m slm),43.5512697062422,13.6051511764526
9270,2320,Partenza (493 m slm),45.6077256076848,13.936243057251
9271,2320,Giriamo attorno alla zona artigianale (501 m slm),45.6008951508085,13.9387536048889
9272,2320,Punto di ristoro (619 m slm),45.5814500677627,13.9408028125763
9273,2320,Siamo in vetta 1011 m (1015 m slm),45.533814961538,13.9760899543762
9274,2320,Variante x tornare verso val Rossandra (620 m slm),45.5814876130233,13.9402556419373
9275,2320,Pista ciclabile (467 m slm),45.6010077474983,13.9264154434204
9276,1511,PARTENZA PIANO INIZIO SALITA DURA (650 m slm),42.9933792666639,13.0019545555115
9277,1511,INIZIATE PIANO (695 m slm),42.9936931626392,12.9951524734497
9278,1511,GUARDATE SU CHE SALITA (839 m slm),42.9870696175794,12.9905605316162
9279,1511,SALITA QUASI FINITA (982 m slm),42.9820465483257,12.9713559150696
9280,1511,Siete a COLLATTONI (1080 m slm),42.9822820138655,12.9662275314331
9281,1511,CHI NON E TANTO ALLENATO puo partire da qui (1080 m slm),42.9828628250078,12.9657554626465
9282,1511,PAESINO A 1000 METRI SLM STUPENDO L' ESTATE PER TRANQUILLITA (1086 m slm),42.9833337489328,12.9651117324829
9283,1511,CHI HA LA BICI DA CORSA E VUOLE PROSEGUIRE VADI VERSO COLFIORITOCHI HA UNA MTB GIRI A DESTRAINDICAZIONE VISSO (1085 m slm),42.9849976512446,12.9645538330078
9284,1511,Inizialmente la strada e asfaltata poi piu in la risulta che una volta era asfaltata ma ora il tempo e l' abbandono l' anno resa piena di buche (1087 m slm),42.9847778931431,12.9634809494019
9285,1511,Da qui dovrebbe inziare il pezzo brutto (1119 m slm),42.9797232399884,12.9591464996338
9286,1511,Fatto il valico attenzione in discesa (1171 m slm),42.9716851717889,12.952709197998
9287,1511,Se vi siete stufati del manto tradale deviate qui verso ATTIONI poi prendete la trada normale verso Colfiorito (1058 m slm),42.9643683604693,12.9412078857422
9288,1511,Da qui dovete andare a CESI su strada principale asfaltata o passare dentro i paesi (932 m slm),42.9736947873392,12.9321098327637
9289,1511,Qui state sul confine Marche Umbria nella parte Marchigiana (769 m slm),43.0178269608496,12.892541885376
9290,1511,Se volete allungare in piana il percorso prendete la stradaA DESTRA POI A SINISTRAARRIVATI SULLA NAZIONALE GIRANDO A DESTRAc' è una Fonte di acqua FRESCA (771 m slm),43.0319450719639,12.9256725311279
9291,1511,Qui potete deviare per Pievetorina su strada asfaltata per chi viene con bici da corsa (884 m slm),43.0235373434905,12.9497051239014
9292,1511,Fine strada bianca al bivio per Pievetorina (913 m slm),43.0200233247176,12.9508209228516
9293,1511,Per bici da corsa inizio stada bianca (1107 m slm),42.9917155912279,12.9644680023193
9294,3940,Partenza (31 m slm),43.2783164382937,13.6512851715088
9295,3940,Contrada piane chienti (30 m slm),43.2784472713761,13.6544609069824
9296,3940,Statale ss 485 (42 m slm),43.2942623323576,13.6751568317413
9297,3940,Incrocio zona industriale (38 m slm),43.2946566800951,13.6797299981117
9298,3940,Incrocio semaforico santa maria apparente (36 m slm),43.2971281279763,13.6917865276337
9299,3940,Sottopassaggio autostrada (23 m slm),43.3005872054508,13.707686662674
9300,3940,Passaggio a livello (13 m slm),43.2981783653047,13.7101167440414
9301,3940,Sottopasso superstrada (5 m slm),43.2942467145728,13.7216717004776
9302,3940,Statale adriatica (3 m slm),43.2950744516413,13.7283021211624
9303,3940,Sottopassaggio ferrovia (1 m slm),43.2942310967839,13.7352007627487
9304,3940,Pista ciclabile (1 m slm),43.2964409740339,13.7393420934677
9305,3940,Pista ciclabile (1 m slm),43.2947777170066,13.7409406900406
9306,3940,Pista ciclabile (1 m slm),43.2935907639884,13.738489151001
9307,3940,Sottopassaggio ferrovia (2 m slm),43.2926829635619,13.7363728880882
9308,3940,Sottopassaggio strada statale adriatica (3 m slm),43.2922007500828,13.7351149320602
9309,3940,Fine pista ciclabile (4 m slm),43.2909571292547,13.7319901585579
9310,3940,Incrocio via del torrione (12 m slm),43.2872261141935,13.7017777562141
